year,team,pts,fgm,fga,3pm,3pa,ftm,fta,orb,drb,reb,ast,stl,blk,tov,pf
2003,Brigham Young,2299,765,1652,194,517,575,762,296,734,1030,424,223,85,428,684
2003,Georgia Tech,2297,836,1858,178,507,447,656,389,723,1111,480,243,163,463,582
2003,USC,2295,829,1989,186,575,451,645,412,645,1057,402,280,104,445,655
2003,Villanova,2294,790,1865,209,599,503,710,412,708,1119,422,230,107,510,656
2003,Northeastern,2290,826,1930,216,681,422,616,392,680,1071,433,299,93,470,677
2003,Virginia,2289,821,1814,233,619,414,632,365,721,1086,447,179,129,509,618
2003,Providence,2284,791,1830,206,619,496,637,332,682,1014,472,284,176,455,550
2003,St. Francis (NY),2281,785,1708,223,625,488,704,350,632,982,466,269,115,519,663
2003,Alcorn State,2280,823,1937,172,538,462,691,400,724,1123,457,270,116,598,647
2003,Manhattan,2274,774,1730,166,480,560,711,422,775,1197,418,275,114,415,651
2003,Mercer,2271,800,1694,195,515,476,687,373,730,1102,484,189,123,477,496
2003,Jacksonville State,2269,807,1768,229,618,426,627,340,624,964,463,292,84,442,631
2003,Texas Southern,2268,771,1724,190,585,536,874,376,737,1112,442,197,69,469,571
2003,Denver,2268,780,1909,249,718,463,636,387,756,1142,460,229,54,408,613
2003,San Diego,2265,768,1626,210,553,524,789,323,757,1079,495,162,101,529,603
2003,Temple,2264,812,2018,270,837,370,554,406,703,1108,351,309,128,328,558
2003,Wisconsin,2250,798,1733,201,563,453,619,299,689,987,422,222,88,332,477
2003,Illinois-Chicago,2250,833,1762,189,467,393,658,365,682,1047,493,187,101,370,577
2003,NC State,2246,755,1653,248,696,483,633,281,640,921,454,239,100,433,577
2003,South Carolina State,2238,765,1684,161,484,547,782,364,708,1072,316,246,88,584,643
2003,Memphis,2232,786,1808,211,609,448,685,391,748,1139,493,216,155,410,556
2003,Mississippi Valley State,2229,792,1958,299,831,346,489,423,588,1010,445,263,76,325,521
2003,Butler,2229,786,1654,274,699,384,535,237,614,850,420,208,59,346,527
2003,Georgia Southern,2226,819,1765,174,492,414,646,376,655,1031,411,217,101,470,556
2003,Oklahoma State,2224,800,1784,157,429,467,719,370,736,1106,407,286,172,470,641
2003,UNC Wilmington,2214,801,1746,216,580,396,572,282,676,957,456,283,58,351,572
2003,Wofford,2209,808,1757,240,656,349,514,318,619,936,462,228,103,415,509
2003,Oakland,2207,762,1651,178,537,505,735,326,643,968,390,226,92,392,516
2003,Tulane,2205,826,1764,177,492,376,566,336,696,1031,490,241,102,445,529
2003,Bradley,2204,756,1712,198,535,500,702,305,662,967,392,231,56,423,609
2003,Austin Peay,2204,758,1648,192,553,496,719,306,712,1018,424,225,143,472,568
2003,Akron,2201,761,1562,152,447,527,723,240,528,768,428,209,69,345,551
