year,team,pts,ptspg,fgm,fga,fgp,3pm,3pa,3pp,ftm,fta,ftp,orb,orbpg,drb,drbpg,reb,rebpg,ast,astpg,stl,stlpg,blk,blkpg,tov,tovpg,pf,pfpg,seed,wins,losses,winp,cwins,closses,cwinp
2017,Wake Forest,2645.0,82.656,898.0,1902.0,0.472,259.0,670.0,0.387,590.0,764.0,0.772,321.0,10.031,816.0,25.5,1137.0,35.531,498.0,15.562,175.0,5.469,120.0,3.75,378.0,11.812,643.0,20.094,11.0,19.0,13.0,0.594,9.0,9.0,0.5
2017,South Carolina,2306.0,72.062,787.0,1899.0,0.414,216.0,639.0,0.338,516.0,748.0,0.69,375.0,11.719,737.0,23.031,1112.0,34.75,403.0,12.594,251.0,7.844,124.0,3.875,428.0,13.375,665.0,20.781,7.0,25.0,7.0,0.781,12.0,6.0,0.667
2017,Florida Gulf Coast,2621.0,79.424,978.0,1947.0,0.502,213.0,608.0,0.35,452.0,644.0,0.702,356.0,10.788,857.0,25.97,1213.0,36.758,509.0,15.424,201.0,6.091,115.0,3.485,411.0,12.455,612.0,18.545,14.0,26.0,7.0,0.788,12.0,2.0,0.857
2017,Middle Tennessee State,2551.0,75.029,961.0,1962.0,0.49,217.0,590.0,0.368,412.0,590.0,0.698,308.0,9.059,852.0,25.059,1160.0,34.118,518.0,15.235,233.0,6.853,97.0,2.853,354.0,10.412,614.0,18.059,12.0,31.0,3.0,0.912,17.0,1.0,0.944
2017,South Dakota State,2637.0,77.559,863.0,1880.0,0.459,313.0,863.0,0.363,598.0,771.0,0.776,289.0,8.5,862.0,25.353,1151.0,33.853,451.0,13.265,177.0,5.206,79.0,2.324,440.0,12.941,567.0,16.676,16.0,18.0,16.0,0.529,8.0,8.0,0.5
2017,New Mexico State,2605.0,78.939,885.0,1893.0,0.468,244.0,725.0,0.337,591.0,830.0,0.712,413.0,12.515,865.0,26.212,1278.0,38.727,490.0,14.848,160.0,4.848,126.0,3.818,454.0,13.758,609.0,18.455,14.0,28.0,5.0,0.848,11.0,3.0,0.786
2017,Wisconsin,2446.0,71.941,891.0,1972.0,0.452,257.0,723.0,0.355,407.0,632.0,0.644,394.0,11.588,822.0,24.176,1216.0,35.765,460.0,13.529,233.0,6.853,120.0,3.529,373.0,10.971,535.0,15.735,8.0,26.0,8.0,0.765,12.0,6.0,0.667
2017,Cincinnati,2532.0,74.471,916.0,2016.0,0.454,252.0,734.0,0.343,448.0,656.0,0.683,406.0,11.941,823.0,24.206,1229.0,36.147,538.0,15.824,254.0,7.471,173.0,5.088,339.0,9.971,542.0,15.941,6.0,29.0,5.0,0.853,16.0,2.0,0.889
2017,Bucknell,2587.0,76.088,915.0,1902.0,0.481,277.0,734.0,0.377,480.0,707.0,0.679,277.0,8.147,850.0,25.0,1127.0,33.147,497.0,14.618,244.0,7.176,130.0,3.824,451.0,13.265,630.0,18.529,13.0,26.0,8.0,0.765,15.0,3.0,0.833
2017,Northern Kentucky,2589.0,76.147,902.0,1964.0,0.459,292.0,827.0,0.353,493.0,729.0,0.676,346.0,10.176,868.0,25.529,1214.0,35.706,475.0,13.971,194.0,5.706,95.0,2.794,460.0,13.529,600.0,17.647,15.0,24.0,10.0,0.706,12.0,6.0,0.667
2017,Marquette,2558.0,82.516,894.0,1835.0,0.487,325.0,755.0,0.43,445.0,571.0,0.779,264.0,8.516,745.0,24.032,1009.0,32.548,513.0,16.548,228.0,7.355,112.0,3.613,378.0,12.194,600.0,19.355,10.0,19.0,12.0,0.613,10.0,8.0,0.556
2017,Louisville,2481.0,77.531,893.0,1960.0,0.456,228.0,635.0,0.359,467.0,682.0,0.685,410.0,12.812,833.0,26.031,1243.0,38.844,435.0,13.594,216.0,6.75,175.0,5.469,357.0,11.156,622.0,19.438,2.0,23.0,9.0,0.719,12.0,6.0,0.667
2017,VCU,2539.0,74.676,916.0,1985.0,0.461,197.0,589.0,0.334,510.0,721.0,0.707,352.0,10.353,855.0,25.147,1207.0,35.5,519.0,15.265,256.0,7.529,134.0,3.941,426.0,12.529,696.0,20.471,10.0,26.0,8.0,0.765,14.0,4.0,0.778
2017,Winthrop,2551.0,79.719,866.0,1895.0,0.457,304.0,814.0,0.373,515.0,715.0,0.72,292.0,9.125,858.0,26.812,1150.0,35.938,411.0,12.844,210.0,6.562,168.0,5.25,421.0,13.156,583.0,18.219,13.0,26.0,6.0,0.812,15.0,3.0,0.833
2017,Virginia Tech,2536.0,79.25,864.0,1764.0,0.49,283.0,703.0,0.403,525.0,715.0,0.734,225.0,7.031,784.0,24.5,1009.0,31.531,483.0,15.094,128.0,4.0,89.0,2.781,388.0,12.125,525.0,16.406,9.0,22.0,10.0,0.688,10.0,8.0,0.556
2017,Southern Methodist,2534.0,74.529,890.0,1879.0,0.474,277.0,682.0,0.406,477.0,686.0,0.695,393.0,11.559,884.0,26.0,1277.0,37.559,556.0,16.353,195.0,5.735,117.0,3.441,367.0,10.794,490.0,14.412,6.0,29.0,5.0,0.853,17.0,1.0,0.944
2017,Butler,2365.0,76.29,831.0,1740.0,0.478,237.0,652.0,0.363,466.0,630.0,0.74,252.0,8.129,701.0,22.613,953.0,30.742,409.0,13.194,193.0,6.226,87.0,2.806,315.0,10.161,586.0,18.903,4.0,23.0,8.0,0.742,12.0,6.0,0.667
2017,Texas Southern,2529.0,74.382,844.0,1955.0,0.432,198.0,666.0,0.297,643.0,877.0,0.733,381.0,11.206,784.0,23.059,1165.0,34.265,400.0,11.765,244.0,7.176,108.0,3.176,395.0,11.618,590.0,17.353,16.0,23.0,11.0,0.676,16.0,2.0,0.889
2017,North Dakota,2496.0,80.516,894.0,1850.0,0.483,218.0,563.0,0.387,490.0,682.0,0.718,273.0,8.806,802.0,25.871,1075.0,34.677,469.0,15.129,245.0,7.903,91.0,2.935,412.0,13.29,649.0,20.935,15.0,22.0,9.0,0.71,14.0,4.0,0.778
2017,Rhode Island,2421.0,73.364,860.0,1901.0,0.452,207.0,609.0,0.34,494.0,752.0,0.657,374.0,11.333,817.0,24.758,1191.0,36.091,443.0,13.424,211.0,6.394,202.0,6.121,370.0,11.212,688.0,20.848,11.0,25.0,8.0,0.758,13.0,5.0,0.722
2017,Vermont,2501.0,73.559,916.0,1848.0,0.496,219.0,594.0,0.369,450.0,641.0,0.702,307.0,9.029,827.0,24.324,1134.0,33.353,455.0,13.382,193.0,5.676,150.0,4.412,383.0,11.265,539.0,15.853,13.0,29.0,5.0,0.853,16.0,0.0,1.0
2017,Northwestern,2417.0,71.088,860.0,1973.0,0.436,241.0,707.0,0.341,456.0,607.0,0.751,336.0,9.882,837.0,24.618,1173.0,34.5,519.0,15.265,171.0,5.029,170.0,5.0,358.0,10.529,647.0,19.029,8.0,23.0,11.0,0.676,10.0,8.0,0.556
2017,Minnesota,2484.0,75.273,863.0,1985.0,0.435,203.0,589.0,0.345,555.0,785.0,0.707,351.0,10.636,924.0,28.0,1275.0,38.636,492.0,14.909,189.0,5.727,224.0,6.788,385.0,11.667,556.0,16.848,5.0,23.0,10.0,0.697,11.0,7.0,0.611
2017,Baylor,2327.0,72.719,838.0,1778.0,0.471,216.0,601.0,0.359,435.0,607.0,0.717,385.0,12.031,784.0,24.5,1169.0,36.531,502.0,15.688,162.0,5.062,154.0,4.812,429.0,13.406,566.0,17.688,3.0,24.0,8.0,0.75,12.0,6.0,0.667
2017,North Carolina Central,2479.0,75.121,886.0,1938.0,0.457,250.0,735.0,0.34,457.0,671.0,0.681,368.0,11.152,869.0,26.333,1237.0,37.485,466.0,14.121,199.0,6.03,113.0,3.424,395.0,11.97,572.0,17.333,16.0,24.0,9.0,0.727,13.0,3.0,0.812
2017,UC Davis,2396.0,70.471,830.0,1898.0,0.437,212.0,599.0,0.354,524.0,788.0,0.665,314.0,9.235,830.0,24.412,1144.0,33.647,440.0,12.941,193.0,5.676,115.0,3.382,481.0,14.147,657.0,19.324,16.0,23.0,11.0,0.676,11.0,5.0,0.688
2017,Kansas State,2367.0,71.727,817.0,1782.0,0.458,234.0,649.0,0.361,499.0,724.0,0.689,287.0,8.697,751.0,22.758,1038.0,31.455,494.0,14.97,258.0,7.818,125.0,3.788,431.0,13.061,585.0,17.727,11.0,20.0,13.0,0.606,8.0,10.0,0.444
2017,Michigan State,2367.0,71.727,850.0,1817.0,0.468,259.0,689.0,0.376,408.0,614.0,0.664,304.0,9.212,878.0,26.606,1182.0,35.818,560.0,16.97,147.0,4.455,158.0,4.788,468.0,14.182,667.0,20.212,9.0,20.0,13.0,0.606,10.0,8.0,0.556
2017,Vanderbilt,2423.0,71.265,794.0,1841.0,0.431,337.0,895.0,0.377,498.0,642.0,0.776,252.0,7.412,865.0,25.441,1117.0,32.853,441.0,12.971,140.0,4.118,128.0,3.765,420.0,12.353,565.0,16.618,9.0,19.0,15.0,0.559,10.0,8.0,0.556
2017,Saint Mary's,2304.0,72.0,842.0,1698.0,0.496,282.0,706.0,0.399,338.0,452.0,0.748,298.0,9.312,824.0,25.75,1122.0,35.062,536.0,16.75,133.0,4.156,102.0,3.188,336.0,10.5,472.0,14.75,7.0,28.0,4.0,0.875,16.0,2.0,0.889
2017,Mount St. Mary's,2323.0,68.324,831.0,1873.0,0.444,246.0,690.0,0.357,415.0,615.0,0.675,239.0,7.029,748.0,22.0,987.0,29.029,379.0,11.147,211.0,6.206,136.0,4.0,447.0,13.147,612.0,18.0,16.0,19.0,15.0,0.559,14.0,4.0,0.778
2017,Maryland,2373.0,74.156,805.0,1786.0,0.451,265.0,730.0,0.363,498.0,713.0,0.698,315.0,9.844,785.0,24.531,1100.0,34.375,459.0,14.344,173.0,5.406,151.0,4.719,414.0,12.938,594.0,18.562,6.0,23.0,9.0,0.719,12.0,6.0,0.667
2017,Jacksonville State,2371.0,69.735,834.0,1823.0,0.457,248.0,666.0,0.372,455.0,639.0,0.712,331.0,9.735,841.0,24.735,1172.0,34.471,479.0,14.088,156.0,4.588,126.0,3.706,461.0,13.559,614.0,18.059,15.0,20.0,14.0,0.588,9.0,7.0,0.562
2017,Dayton,2370.0,76.452,802.0,1705.0,0.47,251.0,649.0,0.387,515.0,748.0,0.689,249.0,8.032,786.0,25.355,1035.0,33.387,489.0,15.774,243.0,7.839,125.0,4.032,370.0,11.935,578.0,18.645,7.0,23.0,8.0,0.742,15.0,3.0,0.833
2017,Seton Hall,2346.0,73.312,846.0,1880.0,0.45,196.0,581.0,0.337,458.0,712.0,0.643,397.0,12.406,823.0,25.719,1220.0,38.125,394.0,12.312,222.0,6.938,79.0,2.469,433.0,13.531,595.0,18.594,9.0,21.0,11.0,0.656,10.0,8.0,0.556
2017,New Orleans,2265.0,73.065,801.0,1701.0,0.471,138.0,429.0,0.322,525.0,737.0,0.712,357.0,11.516,720.0,23.226,1077.0,34.742,488.0,15.742,242.0,7.806,95.0,3.065,516.0,16.645,544.0,17.548,16.0,20.0,11.0,0.645,13.0,5.0,0.722
2017,Providence,2248.0,70.25,779.0,1744.0,0.447,230.0,625.0,0.368,460.0,666.0,0.691,265.0,8.281,764.0,23.875,1029.0,32.156,454.0,14.188,215.0,6.719,96.0,3.0,403.0,12.594,548.0,17.125,11.0,19.0,13.0,0.594,10.0,8.0,0.556
2017,Miami (FL),2220.0,69.375,792.0,1748.0,0.453,205.0,571.0,0.359,431.0,600.0,0.718,327.0,10.219,775.0,24.219,1102.0,34.438,381.0,11.906,204.0,6.375,124.0,3.875,407.0,12.719,498.0,15.562,8.0,20.0,12.0,0.625,10.0,8.0,0.556
2017,Virginia,2131.0,66.594,797.0,1717.0,0.464,224.0,570.0,0.393,313.0,442.0,0.708,262.0,8.188,747.0,23.344,1009.0,31.531,456.0,14.25,181.0,5.656,130.0,4.062,307.0,9.594,520.0,16.25,5.0,22.0,10.0,0.688,11.0,7.0,0.611
2017,Princeton,2091.0,72.103,750.0,1659.0,0.452,290.0,758.0,0.383,301.0,410.0,0.734,224.0,7.724,708.0,24.414,932.0,32.138,413.0,14.241,198.0,6.828,89.0,3.069,288.0,9.931,468.0,16.138,12.0,23.0,6.0,0.793,14.0,0.0,1.0
2018,Villanova,2960.0,87.059,1055.0,2092.0,0.504,388.0,975.0,0.398,462.0,599.0,0.771,301.0,8.853,866.0,25.471,1167.0,34.324,567.0,16.676,227.0,6.676,135.0,3.971,352.0,10.353,539.0,15.853,1.0,30.0,4.0,0.882,14.0,4.0,0.778
2018,Kansas,2771.0,81.5,1024.0,2058.0,0.498,345.0,857.0,0.403,378.0,540.0,0.7,308.0,9.059,848.0,24.941,1156.0,34.0,578.0,17.0,225.0,6.618,142.0,4.176,397.0,11.676,519.0,15.265,1.0,27.0,7.0,0.794,13.0,5.0,0.722
2018,Duke,2795.0,84.697,1008.0,2044.0,0.493,274.0,725.0,0.378,505.0,713.0,0.708,415.0,12.576,915.0,27.727,1330.0,40.303,578.0,17.515,248.0,7.515,177.0,5.364,416.0,12.606,515.0,15.606,2.0,26.0,7.0,0.788,13.0,5.0,0.722
2018,Gonzaga,2873.0,84.5,1049.0,2085.0,0.503,309.0,826.0,0.374,466.0,645.0,0.722,350.0,10.294,944.0,27.765,1294.0,38.059,535.0,15.735,219.0,6.441,126.0,3.706,384.0,11.294,580.0,17.059,4.0,29.0,5.0,0.853,17.0,1.0,0.944
2018,Nevada,2825.0,83.088,963.0,2056.0,0.468,330.0,830.0,0.398,569.0,762.0,0.747,299.0,8.794,873.0,25.676,1172.0,34.471,559.0,16.441,213.0,6.265,139.0,4.088,339.0,9.971,586.0,17.235,7.0,27.0,7.0,0.794,15.0,3.0,0.833
2018,Buffalo,2883.0,84.794,1045.0,2205.0,0.474,329.0,887.0,0.371,464.0,666.0,0.697,388.0,11.412,893.0,26.265,1281.0,37.676,576.0,16.941,217.0,6.382,143.0,4.206,426.0,12.529,719.0,21.147,13.0,27.0,7.0,0.794,15.0,3.0,0.833
2018,Michigan,2606.0,74.457,943.0,2003.0,0.471,320.0,868.0,0.369,400.0,607.0,0.659,279.0,7.971,841.0,24.029,1120.0,32.0,518.0,14.8,219.0,6.257,111.0,3.171,320.0,9.143,546.0,15.6,3.0,28.0,7.0,0.8,13.0,5.0,0.722
2018,North Carolina,2869.0,81.971,1048.0,2279.0,0.46,290.0,796.0,0.364,483.0,652.0,0.741,457.0,13.057,965.0,27.571,1422.0,40.629,638.0,18.229,198.0,5.657,149.0,4.257,421.0,12.029,550.0,15.714,2.0,24.0,11.0,0.686,11.0,7.0,0.611
2018,Marshall,2865.0,84.265,992.0,2117.0,0.469,341.0,964.0,0.354,540.0,704.0,0.767,256.0,7.529,936.0,27.529,1192.0,35.059,585.0,17.206,232.0,6.824,200.0,5.882,449.0,13.206,586.0,17.235,13.0,25.0,9.0,0.735,12.0,6.0,0.667
2018,Purdue,2759.0,81.147,958.0,1928.0,0.497,326.0,776.0,0.42,517.0,696.0,0.743,262.0,7.706,872.0,25.647,1134.0,33.353,568.0,16.706,198.0,5.824,171.0,5.029,363.0,10.676,528.0,15.529,2.0,27.0,7.0,0.794,15.0,3.0,0.833
2018,West Virginia,2707.0,77.343,944.0,2176.0,0.434,299.0,847.0,0.353,520.0,679.0,0.766,444.0,12.686,788.0,22.514,1232.0,35.2,512.0,14.629,273.0,7.8,179.0,5.114,385.0,11.0,725.0,20.714,5.0,25.0,10.0,0.714,11.0,7.0,0.611
2018,South Dakota State,2885.0,84.853,979.0,2084.0,0.47,361.0,896.0,0.403,566.0,745.0,0.76,282.0,8.294,994.0,29.235,1276.0,37.529,459.0,13.5,169.0,4.971,78.0,2.294,340.0,10.0,547.0,16.088,12.0,28.0,6.0,0.824,13.0,1.0,0.929
2018,Xavier,2781.0,84.273,953.0,1942.0,0.491,258.0,699.0,0.369,617.0,781.0,0.79,303.0,9.182,921.0,27.909,1224.0,37.091,549.0,16.636,193.0,5.848,97.0,2.939,410.0,12.424,558.0,16.909,1.0,27.0,6.0,0.818,15.0,3.0,0.833
2018,Kentucky,2609.0,76.735,920.0,1958.0,0.47,185.0,513.0,0.361,584.0,838.0,0.697,388.0,11.412,894.0,26.294,1282.0,37.706,456.0,13.412,191.0,5.618,166.0,4.882,443.0,13.029,642.0,18.882,5.0,23.0,11.0,0.676,10.0,8.0,0.556
2018,Bucknell,2759.0,81.147,942.0,1995.0,0.472,269.0,784.0,0.343,606.0,844.0,0.718,302.0,8.882,920.0,27.059,1222.0,35.941,492.0,14.471,191.0,5.618,151.0,4.441,429.0,12.618,632.0,18.588,14.0,25.0,9.0,0.735,16.0,2.0,0.889
2018,Stephen F. Austin,2759.0,81.147,982.0,2012.0,0.488,237.0,637.0,0.372,558.0,791.0,0.705,385.0,11.324,804.0,23.647,1189.0,34.971,490.0,14.412,348.0,10.235,103.0,3.029,528.0,15.529,742.0,21.824,14.0,28.0,6.0,0.824,14.0,4.0,0.778
2018,Arkansas,2757.0,81.088,985.0,2063.0,0.477,265.0,663.0,0.4,522.0,770.0,0.678,326.0,9.588,818.0,24.059,1144.0,33.647,492.0,14.471,212.0,6.235,157.0,4.618,374.0,11.0,686.0,20.176,7.0,22.0,12.0,0.647,10.0,8.0,0.556
2018,Arizona,2750.0,80.882,980.0,1939.0,0.505,235.0,624.0,0.377,555.0,730.0,0.76,327.0,9.618,894.0,26.294,1221.0,35.912,518.0,15.235,169.0,4.971,155.0,4.559,418.0,12.294,592.0,17.412,4.0,26.0,8.0,0.765,14.0,4.0,0.778
2018,Michigan State,2672.0,80.97,943.0,1872.0,0.504,277.0,671.0,0.413,509.0,678.0,0.751,355.0,10.758,967.0,29.303,1322.0,40.061,638.0,19.333,135.0,4.091,242.0,7.333,435.0,13.182,596.0,18.061,3.0,28.0,5.0,0.848,16.0,2.0,0.889
2018,Florida State,2533.0,81.71,906.0,1912.0,0.474,248.0,706.0,0.351,473.0,691.0,0.685,353.0,11.387,789.0,25.452,1142.0,36.839,473.0,15.258,208.0,6.71,160.0,5.161,404.0,13.032,566.0,18.258,9.0,23.0,8.0,0.742,9.0,9.0,0.5
2018,Texas Southern,2640.0,77.647,878.0,1989.0,0.441,266.0,732.0,0.363,618.0,860.0,0.719,318.0,9.353,855.0,25.147,1173.0,34.5,417.0,12.265,190.0,5.588,133.0,3.912,428.0,12.588,599.0,17.618,16.0,16.0,18.0,0.471,12.0,6.0,0.667
2018,Auburn,2668.0,83.375,868.0,1977.0,0.439,312.0,852.0,0.366,620.0,789.0,0.786,370.0,11.562,807.0,25.219,1177.0,36.781,462.0,14.438,238.0,7.438,173.0,5.406,392.0,12.25,635.0,19.844,4.0,24.0,8.0,0.75,13.0,5.0,0.722
2018,Butler,2611.0,79.121,964.0,2041.0,0.472,270.0,759.0,0.356,413.0,536.0,0.771,274.0,8.303,793.0,24.03,1067.0,32.333,462.0,14.0,222.0,6.727,97.0,2.939,369.0,11.182,602.0,18.242,10.0,21.0,12.0,0.636,9.0,9.0,0.5
2018,Texas Tech,2483.0,75.242,863.0,1860.0,0.464,232.0,634.0,0.366,525.0,749.0,0.701,342.0,10.364,801.0,24.273,1143.0,34.636,476.0,14.424,244.0,7.394,140.0,4.242,413.0,12.515,599.0,18.152,3.0,25.0,8.0,0.758,11.0,7.0,0.611
2018,Creighton,2697.0,84.281,985.0,1982.0,0.497,334.0,889.0,0.376,393.0,526.0,0.747,215.0,6.719,903.0,28.219,1118.0,34.938,576.0,18.0,181.0,5.656,85.0,2.656,358.0,11.188,480.0,15.0,8.0,20.0,12.0,0.625,10.0,8.0,0.556
2018,Wichita State,2656.0,83.0,930.0,1944.0,0.478,292.0,758.0,0.385,504.0,683.0,0.738,360.0,11.25,886.0,27.688,1246.0,38.938,593.0,18.531,150.0,4.688,126.0,3.938,370.0,11.562,563.0,17.594,4.0,24.0,8.0,0.75,14.0,4.0,0.778
2018,Loyola (IL),2390.0,72.424,869.0,1714.0,0.507,246.0,618.0,0.398,406.0,561.0,0.724,189.0,5.727,835.0,25.303,1024.0,31.03,520.0,15.758,219.0,6.636,82.0,2.485,402.0,12.182,456.0,13.818,11.0,32.0,1.0,0.97,15.0,3.0,0.833
2018,Oklahoma,2640.0,85.161,925.0,1993.0,0.464,296.0,816.0,0.363,494.0,660.0,0.748,305.0,9.839,842.0,27.161,1147.0,37.0,467.0,15.065,204.0,6.581,146.0,4.71,413.0,13.323,533.0,17.194,10.0,18.0,13.0,0.581,8.0,10.0,0.444
2018,Lipscomb,2642.0,82.562,901.0,1976.0,0.456,260.0,785.0,0.331,580.0,811.0,0.715,329.0,10.281,892.0,27.875,1221.0,38.156,503.0,15.719,207.0,6.469,100.0,3.125,480.0,15.0,638.0,19.938,15.0,23.0,9.0,0.719,10.0,4.0,0.714
2018,Texas Christian,2656.0,83.0,960.0,1925.0,0.499,271.0,677.0,0.4,465.0,657.0,0.708,335.0,10.469,792.0,24.75,1127.0,35.219,601.0,18.781,211.0,6.594,115.0,3.594,406.0,12.688,537.0,16.781,6.0,20.0,12.0,0.625,9.0,9.0,0.5
2018,Seton Hall,2528.0,79.0,914.0,1951.0,0.468,233.0,640.0,0.364,467.0,674.0,0.693,365.0,11.406,818.0,25.562,1183.0,36.969,506.0,15.812,201.0,6.281,112.0,3.5,410.0,12.812,567.0,17.719,8.0,21.0,11.0,0.656,10.0,8.0,0.556
2018,Iona,2633.0,79.788,931.0,2016.0,0.462,319.0,822.0,0.388,452.0,612.0,0.739,266.0,8.061,820.0,24.848,1086.0,32.909,526.0,15.939,224.0,6.788,101.0,3.061,385.0,11.667,571.0,17.303,15.0,20.0,13.0,0.606,11.0,7.0,0.611
2018,Long Island,2635.0,77.5,916.0,2005.0,0.457,272.0,789.0,0.345,531.0,763.0,0.696,341.0,10.029,910.0,26.765,1251.0,36.794,429.0,12.618,191.0,5.618,111.0,3.265,482.0,14.176,668.0,19.647,16.0,17.0,17.0,0.5,10.0,8.0,0.556
2018,Houston,2555.0,77.424,910.0,1953.0,0.466,285.0,737.0,0.387,450.0,628.0,0.717,369.0,11.182,860.0,26.061,1229.0,37.242,492.0,14.909,212.0,6.424,103.0,3.121,400.0,12.121,693.0,21.0,6.0,26.0,7.0,0.788,14.0,4.0,0.778
2018,NC State,2599.0,81.219,937.0,1993.0,0.47,252.0,677.0,0.372,473.0,676.0,0.7,364.0,11.375,732.0,22.875,1096.0,34.25,517.0,16.156,240.0,7.5,122.0,3.812,390.0,12.188,579.0,18.094,9.0,21.0,11.0,0.656,11.0,7.0,0.611
2018,UCLA,2621.0,81.906,906.0,1964.0,0.461,300.0,783.0,0.383,509.0,705.0,0.722,313.0,9.781,894.0,27.938,1207.0,37.719,482.0,15.062,183.0,5.719,125.0,3.906,381.0,11.906,574.0,17.938,11.0,21.0,11.0,0.656,11.0,7.0,0.611
2018,Cincinnati,2532.0,74.471,893.0,1972.0,0.453,248.0,695.0,0.357,498.0,725.0,0.687,428.0,12.588,861.0,25.324,1289.0,37.912,543.0,15.971,248.0,7.294,188.0,5.529,390.0,11.471,535.0,15.735,2.0,29.0,5.0,0.853,16.0,2.0,0.889
2018,Arizona State,2589.0,83.516,867.0,1868.0,0.464,277.0,761.0,0.364,578.0,783.0,0.738,288.0,9.29,763.0,24.613,1051.0,33.903,439.0,14.161,204.0,6.581,111.0,3.581,332.0,10.71,585.0,18.871,11.0,19.0,12.0,0.613,8.0,10.0,0.444
2018,Virginia Tech,2551.0,79.719,901.0,1811.0,0.498,280.0,727.0,0.385,469.0,661.0,0.71,222.0,6.938,802.0,25.062,1024.0,32.0,528.0,16.5,184.0,5.75,73.0,2.281,382.0,11.938,502.0,15.688,8.0,20.0,12.0,0.625,10.0,8.0,0.556
2018,Texas A&M,2400.0,75.0,887.0,1942.0,0.457,211.0,645.0,0.327,415.0,622.0,0.667,381.0,11.906,896.0,28.0,1277.0,39.906,495.0,15.469,179.0,5.594,189.0,5.906,433.0,13.531,536.0,16.75,7.0,21.0,11.0,0.656,9.0,9.0,0.5
2018,Kansas State,2388.0,72.364,854.0,1810.0,0.472,229.0,667.0,0.343,451.0,607.0,0.743,245.0,7.424,722.0,21.879,967.0,29.303,473.0,14.333,257.0,7.788,99.0,3.0,378.0,11.455,607.0,18.394,9.0,23.0,10.0,0.697,10.0,8.0,0.556
2018,UMBC,2513.0,73.912,886.0,1993.0,0.445,346.0,894.0,0.387,395.0,609.0,0.649,313.0,9.206,815.0,23.971,1128.0,33.176,525.0,15.441,256.0,7.529,85.0,2.5,411.0,12.088,562.0,16.529,16.0,25.0,9.0,0.735,12.0,4.0,0.75
2018,Montana,2578.0,78.121,926.0,1965.0,0.471,183.0,534.0,0.343,543.0,769.0,0.706,377.0,11.424,812.0,24.606,1189.0,36.03,421.0,12.758,256.0,7.758,112.0,3.394,411.0,12.455,695.0,21.061,14.0,26.0,7.0,0.788,16.0,2.0,0.889
2018,St. Bonaventure,2493.0,77.906,844.0,1851.0,0.456,248.0,623.0,0.398,557.0,739.0,0.754,316.0,9.875,791.0,24.719,1107.0,34.594,455.0,14.219,222.0,6.938,115.0,3.594,367.0,11.469,641.0,20.031,11.0,25.0,7.0,0.781,14.0,4.0,0.778
2018,Georgia State,2561.0,75.324,916.0,1980.0,0.463,315.0,812.0,0.388,414.0,612.0,0.676,303.0,8.912,826.0,24.294,1129.0,33.206,452.0,13.294,250.0,7.353,155.0,4.559,386.0,11.353,624.0,18.353,15.0,24.0,10.0,0.706,12.0,6.0,0.667
2018,Alabama,2460.0,72.353,860.0,1876.0,0.458,217.0,668.0,0.325,523.0,778.0,0.672,324.0,9.529,873.0,25.676,1197.0,35.206,426.0,12.529,218.0,6.412,186.0,5.471,481.0,14.147,645.0,18.971,9.0,20.0,14.0,0.588,8.0,10.0,0.444
2018,Ohio State,2426.0,75.812,894.0,1842.0,0.485,216.0,612.0,0.353,422.0,581.0,0.726,302.0,9.438,839.0,26.219,1141.0,35.656,472.0,14.75,193.0,6.031,128.0,4.0,378.0,11.812,556.0,17.375,5.0,24.0,8.0,0.75,15.0,3.0,0.833
2018,Tennessee,2449.0,74.212,833.0,1897.0,0.439,259.0,675.0,0.384,524.0,693.0,0.756,366.0,11.091,788.0,23.879,1154.0,34.97,522.0,15.818,208.0,6.303,148.0,4.485,402.0,12.182,646.0,19.576,3.0,24.0,9.0,0.727,13.0,5.0,0.722
2018,Clemson,2345.0,73.281,809.0,1786.0,0.453,266.0,726.0,0.366,461.0,609.0,0.757,271.0,8.469,827.0,25.844,1098.0,34.312,422.0,13.188,182.0,5.688,155.0,4.844,387.0,12.094,512.0,16.0,5.0,24.0,8.0,0.75,11.0,7.0,0.611
2018,Rhode Island,2438.0,76.188,899.0,1956.0,0.46,218.0,623.0,0.35,422.0,597.0,0.707,345.0,10.781,730.0,22.812,1075.0,33.594,489.0,15.281,240.0,7.5,111.0,3.469,344.0,10.75,609.0,19.031,7.0,25.0,7.0,0.781,15.0,3.0,0.833
2018,Florida,2434.0,76.062,841.0,1937.0,0.434,292.0,778.0,0.375,460.0,640.0,0.719,320.0,10.0,757.0,23.656,1077.0,33.656,415.0,12.969,221.0,6.906,151.0,4.719,313.0,9.781,552.0,17.25,6.0,20.0,12.0,0.625,11.0,7.0,0.611
2018,Providence,2506.0,73.706,872.0,1975.0,0.442,217.0,651.0,0.333,545.0,775.0,0.703,344.0,10.118,835.0,24.559,1179.0,34.676,468.0,13.765,233.0,6.853,128.0,3.765,425.0,12.5,601.0,17.676,10.0,21.0,13.0,0.618,10.0,8.0,0.556
2018,New Mexico State,2504.0,75.879,939.0,2042.0,0.46,249.0,748.0,0.333,377.0,586.0,0.643,408.0,12.364,930.0,28.182,1338.0,40.545,465.0,14.091,186.0,5.636,102.0,3.091,418.0,12.667,591.0,17.909,12.0,28.0,5.0,0.848,12.0,2.0,0.857
